season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,wday,hour
spring,no,no,clear,5.74,7.575,63,8.9981,3.17805383034795,2011,1,15,7,8
fall,no,yes,clear,36.9,42.425,42,12.998,4.93447393313069,2012,7,18,4,10
winter,no,yes,lightRainOrSnow,17.22,21.21,94,12.998,3.46573590279973,2011,12,7,4,16
spring,no,no,lightRainOrSnow,9.84,11.365,93,12.998,4.35670882668959,2012,2,4,7,20
fall,no,no,cloudy,26.24,28.79,89,12.998,3.25809653802148,2011,7,3,1,7
spring,no,yes,cloudy,8.2,9.85,40,12.998,5.64190707093811,2012,1,4,4,17
spring,no,no,cloudy,9.84,11.365,56,16.9979,4.54329478227,2012,2,19,1,9
spring,no,yes,cloudy,8.2,10.605,51,8.9981,3.95124371858143,2011,2,4,6,10
summer,no,yes,cloudy,9.84,11.365,93,16.9979,1.6094379124341,2011,4,1,6,3
summer,no,no,clear,20.5,24.24,68,0,2.56494935746154,2012,6,3,1,5
fall,no,yes,clear,36.9,42.425,42,23.9994,5.00394630594546,2011,7,12,3,15
summer,no,yes,clear,18.86,22.725,63,8.9981,4.98360662170834,2011,4,14,5,21
summer,no,yes,clear,24.6,28.79,78,7.0015,3.87120101090789,2012,5,2,4,0
fall,no,yes,clear,27.88,31.82,47,19.0012,5.41610040220442,2011,7,14,5,9
summer,no,yes,clear,26.24,30.305,65,6.0032,3.04452243772342,2011,6,7,3,0
winter,no,yes,clear,21.32,25,68,12.998,5.74620319054015,2012,12,4,3,12
spring,no,yes,clear,9.02,9.85,44,22.0028,4.23410650459726,2011,1,12,4,16
winter,no,yes,clear,13.94,17.425,71,6.0032,5.89164421182577,2012,11,9,6,19
fall,no,yes,clear,31.16,33.335,33,7.0015,5.34710753071747,2011,8,10,4,21
winter,no,yes,clear,7.38,12.12,74,0,1.38629436111989,2011,12,12,2,4
summer,no,no,clear,21.32,25,52,11.0014,5.27811465923052,2012,5,19,7,8
spring,no,yes,cloudy,8.2,12.88,86,0,3.97029191355212,2011,2,1,3,13
winter,no,yes,clear,22.96,26.515,54,26.0027,2.07944154167984,2011,10,17,2,2
spring,no,no,lightRainOrSnow,9.02,11.365,100,11.0014,3.97029191355212,2011,2,5,7,12
spring,no,yes,clear,12.3,15.15,33,11.0014,4.53259949315326,2011,3,7,2,20
summer,no,yes,lightRainOrSnow,22.14,25.76,88,11.0014,5.10594547390058,2011,5,19,5,11
winter,no,yes,cloudy,18.04,21.97,72,15.0013,4.74493212836325,2011,11,14,2,6
spring,no,yes,clear,12.3,16.665,61,0,1.6094379124341,2012,2,7,3,2
spring,no,yes,clear,9.84,12.88,70,7.0015,4.11087386417331,2012,1,5,5,23
summer,no,yes,clear,14.76,16.665,43,19.9995,5.08140436498446,2011,4,5,3,19
fall,no,yes,clear,31.16,36.365,66,7.0015,5.8406416573734,2012,8,2,5,9
spring,no,yes,cloudy,14.76,18.94,87,0,4.33073334028633,2012,3,2,6,22
spring,no,yes,cloudy,11.48,15.15,61,6.0032,2.63905732961526,2012,2,10,6,1
spring,no,yes,lightRainOrSnow,13.12,16.665,70,7.0015,4.27666611901606,2012,2,16,5,11
summer,no,no,clear,16.4,20.455,66,8.9981,3.25809653802148,2011,4,17,1,3
spring,no,no,clear,9.84,12.88,81,6.0032,1.6094379124341,2012,2,4,7,5
spring,no,yes,lightRainOrSnow,13.94,16.665,87,12.998,4.59511985013459,2012,1,11,4,18
summer,no,yes,clear,18.04,21.97,41,12.998,5.74620319054015,2012,4,5,5,20
fall,no,no,clear,26.24,28.79,89,6.0032,1.94591014905531,2011,8,6,7,5
spring,no,yes,clear,11.48,13.635,24,16.9979,4.27666611901606,2011,2,15,3,12
fall,no,no,clear,27.06,29.545,89,19.0012,4.4188406077966,2012,9,8,7,7
spring,no,yes,cloudy,23.78,27.275,49,31.0009,4.00733318523247,2012,3,9,6,0
summer,no,yes,clear,26.24,31.06,36,11.0014,5.98141421125448,2012,5,18,6,13
fall,no,yes,cloudy,27.06,29.545,94,6.0032,2.07944154167984,2011,8,4,5,2
fall,no,yes,clear,32.8,37.88,55,12.998,6.43615036836943,2012,8,9,5,19
winter,no,yes,cloudy,15.58,19.695,54,6.0032,5.02388052084628,2011,12,14,4,14
summer,no,yes,clear,27.06,31.06,34,8.9981,5.86078622346587,2012,5,18,6,14
summer,no,yes,lightRainOrSnow,18.86,22.725,94,32.9975,4.00733318523247,2011,4,12,3,9
winter,no,no,clear,18.04,21.97,62,11.0014,4.85203026391962,2012,10,7,1,0
summer,no,yes,lightRainOrSnow,22.96,26.515,83,27.9993,5.03695260241363,2011,5,17,3,12
fall,no,yes,cloudy,25.42,25.76,100,0,3.40119738166216,2011,9,9,6,10
fall,no,yes,clear,28.7,32.575,70,6.0032,4.92725368515721,2011,8,1,2,22
winter,no,no,clear,16.4,20.455,40,15.0013,6.1527326947041,2012,11,17,7,16
winter,no,yes,cloudy,15.58,19.695,54,7.0015,5.50533153593236,2011,12,14,4,16
spring,no,yes,lightRainOrSnow,13.94,17.425,100,7.0015,1.79175946922805,2011,3,11,6,2
winter,no,no,clear,15.58,19.695,87,7.0015,4.7361984483945,2012,10,7,1,21
summer,no,yes,clear,28.7,32.575,61,6.0032,6.59850902861452,2012,5,15,3,18
fall,no,no,clear,31.16,35.605,62,8.9981,5.79909265446053,2011,8,14,1,17
spring,no,yes,lightRainOrSnow,16.4,20.455,87,0,6.10031895202006,2012,2,2,5,8
winter,no,yes,lightRainOrSnow,12.3,13.635,52,23.9994,2.56494935746154,2012,11,8,5,1
spring,no,yes,clear,13.12,16.665,39,6.0032,4.34380542185368,2011,3,8,3,20
winter,no,yes,cloudy,26.24,28.79,89,0,2.39789527279837,2012,10,4,5,4
winter,no,yes,clear,23.78,27.275,64,0,6.66695679242921,2012,10,5,6,8
summer,no,yes,cloudy,20.5,24.24,82,15.0013,5.86078622346587,2012,5,7,2,9
summer,no,no,clear,14.76,16.665,29,23.9994,3.61091791264422,2012,4,7,7,2
winter,no,yes,cloudy,22.14,25.76,68,8.9981,5.33271879326537,2011,10,18,3,21
fall,no,yes,clear,35.26,40.91,50,16.9979,4.95582705760126,2011,7,11,2,13
winter,no,no,cloudy,14.76,17.425,66,12.998,4.27666611901606,2011,11,13,1,1
spring,no,no,clear,16.4,20.455,50,22.0028,2.63905732961526,2011,3,19,7,7
summer,no,yes,clear,22.14,25.76,77,15.0013,2.70805020110221,2012,6,18,2,1
winter,no,yes,cloudy,14.76,17.425,71,15.0013,5.35658627467201,2011,11,10,5,19
winter,no,no,clear,22.14,25.76,83,12.998,2.39789527279837,2012,10,6,7,5
summer,no,no,clear,22.14,25.76,30,23.9994,5.8406416573734,2011,4,17,1,16
summer,no,yes,cloudy,22.14,25.76,49,22.0028,4.85203026391962,2011,5,6,6,10
winter,no,yes,clear,16.4,20.455,66,7.0015,4.23410650459726,2012,10,12,6,0
summer,no,yes,clear,13.94,15.91,39,19.0012,2.56494935746154,2012,4,11,4,1
summer,no,yes,clear,20.5,24.24,72,0,6.30627528694802,2012,6,6,4,7
summer,no,yes,cloudy,22.96,26.515,37,6.0032,4.85203026391962,2011,5,10,3,10
winter,no,no,cloudy,13.94,15.15,49,19.9995,5.39362754635236,2012,11,3,7,9
winter,no,no,clear,22.96,26.515,37,15.0013,6.58617165485467,2012,11,11,1,15
winter,no,yes,clear,13.94,15.91,61,19.0012,5.28320372873799,2012,11,13,3,12
fall,no,no,clear,29.52,33.335,51,6.0032,5.39816270151775,2012,8,12,1,21
fall,no,yes,clear,31.16,34.85,52,16.9979,5.58724865840025,2012,8,15,4,15
fall,no,yes,clear,37.72,40.91,31,11.0014,5.50125821054473,2012,7,17,3,15
fall,no,yes,clear,22.96,26.515,64,6.0032,5.36129216570943,2012,9,12,4,22
summer,no,no,cloudy,27.06,31.06,69,23.9994,6.07534603108868,2012,5,5,7,18
summer,no,yes,cloudy,20.5,24.24,42,19.0012,2.07944154167984,2012,4,18,4,4
spring,no,no,cloudy,6.56,6.82,47,26.0027,1.94591014905531,2012,1,15,1,4
fall,no,yes,clear,31.98,35.605,52,15.0013,4.8283137373023,2011,9,14,4,14
summer,no,yes,clear,13.94,16.665,81,8.9981,1.09861228866811,2011,4,14,5,3
spring,no,yes,clear,13.12,14.395,36,26.0027,4.26267987704132,2011,3,7,2,13
spring,no,no,cloudy,14.76,17.425,43,8.9981,3.29583686600433,2012,3,4,1,3
winter,no,yes,clear,21.32,25,42,12.998,5.28320372873799,2011,10,14,6,20
fall,no,yes,cloudy,22.14,25.76,45,15.0013,5.31811999384422,2011,9,16,6,15
summer,no,yes,clear,16.4,20.455,43,8.9981,3.52636052461616,2012,4,3,3,0
spring,no,yes,lightRainOrSnow,14.76,17.425,87,12.998,5.16478597392351,2012,3,2,6,19
summer,no,yes,clear,18.86,22.725,44,11.0014,3.46573590279973,2012,5,11,6,2
winter,no,yes,clear,13.94,15.91,53,16.9979,5.3890717298165,2012,11,13,3,13
spring,no,no,cloudy,9.84,12.12,87,8.9981,2.30258509299405,2012,2,5,1,4
summer,no,yes,clear,12.3,14.395,49,19.0012,5.50938833662798,2012,4,6,6,7
spring,no,no,cloudy,12.3,14.395,45,16.9979,4.44265125649032,2011,1,15,7,18
fall,no,no,cloudy,25.42,27.275,94,0,4.43081679884331,2011,9,10,7,1
summer,yes,no,cloudy,18.86,22.725,67,26.0027,5.57594910314632,2011,4,15,6,18
spring,no,yes,cloudy,22.96,26.515,49,15.0013,6.10255859461357,2012,3,12,2,19
spring,no,yes,clear,10.66,14.395,65,6.0032,2.30258509299405,2011,3,9,4,0
winter,no,yes,cloudy,10.66,15.15,87,0,6.14846829591765,2011,12,14,4,8
summer,no,yes,clear,13.94,15.15,49,22.0028,4.91998092582813,2011,4,1,6,19
spring,no,yes,clear,9.84,12.12,52,8.9981,1.6094379124341,2011,3,8,3,1
spring,no,no,cloudy,9.84,12.12,75,11.0014,2.89037175789616,2011,2,5,7,2
spring,no,yes,clear,4.1,6.82,54,6.0032,2.19722457733622,2011,1,14,6,5
fall,no,no,cloudy,31.98,36.365,55,12.998,6.03548143252476,2012,9,1,7,10
spring,no,yes,clear,10.66,10.605,33,30.0026,5.84932477994686,2012,1,18,4,17
spring,no,yes,clear,28.7,31.82,23,22.0028,5.41610040220442,2012,3,14,4,14
winter,no,yes,cloudy,24.6,27.275,88,12.998,4.65396035015752,2012,10,2,3,12
winter,no,no,clear,10.66,12.88,65,12.998,4.27666611901606,2011,12,3,7,1
summer,no,yes,clear,20.5,24.24,51,0,5.06890420222023,2012,4,3,3,22
fall,no,yes,clear,30.34,35.605,74,8.9981,5.48893772615669,2011,7,19,3,21
winter,no,yes,clear,16.4,20.455,82,8.9981,3.3322045101752,2011,10,4,3,5
summer,no,no,cloudy,24.6,30.305,64,11.0014,5.95064255258773,2012,5,6,1,19
spring,no,yes,clear,17.22,21.21,32,19.0012,5.14749447681345,2012,2,6,2,15
fall,no,yes,clear,29.52,33.335,58,0,2.70805020110221,2012,7,3,3,1
fall,yes,no,cloudy,31.98,35.605,49,11.0014,5.92958914338989,2011,7,4,2,19
summer,no,no,cloudy,15.58,19.695,87,11.0014,4.54329478227,2011,4,9,7,20
winter,no,no,cloudy,13.94,18.18,76,0,6.23441072571837,2012,12,1,7,13
winter,no,yes,clear,25.42,30.305,69,0,5.77455154554441,2012,10,4,5,21
fall,no,yes,clear,29.52,34.09,70,16.9979,5.18178355029209,2012,8,2,5,23
spring,no,yes,clear,6.56,9.09,55,8.9981,5.62040086571715,2012,3,6,3,7
fall,no,yes,clear,27.88,31.82,79,16.9979,3.3322045101752,2011,7,8,6,5
winter,yes,no,clear,19.68,23.485,88,0,3.55534806148941,2011,10,10,2,1
spring,no,yes,clear,23.78,27.275,35,15.0013,5.35658627467201,2012,3,1,5,14
summer,no,yes,clear,22.14,25.76,28,47.9988,5.63835466933375,2012,4,9,2,12
fall,no,yes,cloudy,30.34,34.85,70,8.9981,6.10702288774225,2012,8,7,3,20
spring,no,no,cloudy,18.86,22.725,94,23.9994,4.66343909411207,2011,3,6,1,13
fall,no,yes,clear,28.7,33.335,79,16.9979,2.484906649788,2011,7,8,6,4
fall,no,yes,clear,21.32,25,72,7.0015,3.09104245335832,2012,9,12,4,1
fall,no,yes,clear,28.7,33.335,79,19.0012,5.35185813347607,2012,9,5,4,6
fall,no,no,clear,30.34,35.605,74,11.0014,2.83321334405622,2012,7,7,7,4
fall,no,no,cloudy,30.34,34.85,70,19.0012,5.67332326717149,2011,8,6,7,10
spring,no,yes,lightRainOrSnow,13.12,15.15,66,22.0028,2.63905732961526,2012,1,17,3,5
fall,no,yes,clear,22.14,25.76,77,0,2.30258509299405,2012,9,13,5,2
summer,no,no,clear,18.86,22.725,31,8.9981,5.85793315448346,2011,4,3,1,14
fall,no,no,cloudy,25.42,29.545,73,0,3.85014760171006,2012,8,19,1,23
summer,no,yes,lightRainOrSnow,23.78,27.275,64,16.9979,5.21493575760899,2011,5,19,5,13
fall,no,yes,cloudy,27.06,29.545,89,0,2.19722457733622,2012,9,4,3,4
spring,no,yes,clear,12.3,15.15,39,8.9981,4.46590811865458,2011,3,1,3,12
spring,no,yes,clear,16.4,20.455,35,12.998,5.14749447681345,2012,2,17,6,20
winter,no,no,cloudy,10.66,15.15,93,0,3.25809653802148,2012,12,2,1,3
fall,no,yes,clear,22.14,25.76,94,7.0015,1.6094379124341,2011,9,12,2,4
spring,no,yes,cloudy,18.86,22.725,55,0,2.89037175789616,2012,2,2,5,1
spring,no,no,clear,9.84,10.605,41,23.9994,1.6094379124341,2012,3,10,7,4
fall,no,yes,clear,31.16,33.335,33,22.0028,5.18178355029209,2011,7,14,5,13
spring,no,yes,clear,8.2,10.605,85,11.0014,1.79175946922805,2012,1,11,4,2
spring,yes,no,clear,10.66,12.12,56,19.0012,4.97673374242057,2012,1,16,2,19
winter,no,yes,lightRainOrSnow,22.14,25.76,100,6.0032,5.34710753071747,2011,10,13,5,8
spring,no,yes,clear,10.66,11.365,65,26.0027,5.84354441703136,2012,3,7,4,7
fall,no,yes,clear,32.8,37.88,55,16.9979,5.11198778835654,2011,8,4,5,15
summer,yes,no,clear,23.78,27.275,68,12.998,2.19722457733622,2012,4,16,2,3
fall,no,yes,clear,35.26,40.15,47,16.9979,5.47227067367148,2012,7,16,2,15
winter,no,yes,lightRainOrSnow,13.12,15.15,87,16.9979,5.35658627467201,2012,11,13,3,8
winter,no,no,clear,15.58,19.695,46,0,5.72358510195238,2011,12,3,7,16
winter,no,yes,clear,18.86,22.725,82,7.0015,5.82008293035236,2012,12,4,3,9
fall,no,no,lightRainOrSnow,29.52,34.85,79,19.0012,4.92725368515721,2011,8,6,7,20
fall,no,yes,lightRainOrSnow,31.16,34.85,55,32.9975,5.93224518744801,2012,7,3,3,20
summer,no,no,clear,25.42,31.06,57,7.0015,6.30444880242198,2012,6,17,1,11
spring,no,yes,cloudy,9.02,11.365,80,11.0014,4.89783979995091,2011,1,18,3,18
summer,no,yes,clear,27.06,31.06,39,15.0013,6.20455776256869,2012,4,4,4,19
fall,no,yes,lightRainOrSnow,28.7,33.335,84,0,5.77455154554441,2011,8,3,4,19
summer,no,no,clear,28.7,32.575,54,0,6.03548143252476,2011,6,5,1,15
winter,yes,no,clear,14.76,16.665,34,22.0028,5.47646355193151,2011,11,11,6,16
spring,no,yes,clear,4.1,5.305,36,15.0013,2.07944154167984,2011,2,9,4,1
summer,no,no,cloudy,21.32,25,94,6.0032,4.61512051684126,2011,5,14,7,9
summer,no,yes,cloudy,25.42,29.545,73,35.0008,6.57088296233958,2012,6,13,4,8
winter,no,yes,clear,22.96,26.515,56,19.9995,5.15905529921453,2011,10,4,3,13
winter,no,yes,cloudy,28.7,33.335,74,7.0015,5.63478960316925,2012,10,3,4,13
summer,no,yes,clear,23.78,27.275,88,0,1.79175946922805,2011,6,6,2,3
summer,no,yes,clear,23.78,27.275,60,0,2.89037175789616,2011,6,16,5,1
fall,no,yes,cloudy,29.52,33.335,51,6.0032,6.51323011091231,2012,8,13,2,8
winter,no,no,clear,13.94,18.18,81,0,3.89182029811063,2012,11,11,1,3
spring,no,no,cloudy,9.02,9.09,47,43.9989,4.69134788222914,2012,2,11,7,18
winter,no,yes,clear,15.58,19.695,46,22.0028,6.26530121273771,2012,12,18,3,18
spring,no,yes,clear,6.56,6.06,47,31.0009,4.11087386417331,2012,1,3,3,10
spring,no,yes,clear,12.3,15.15,62,6.0032,2.39789527279837,2011,3,15,3,1
spring,no,yes,clear,10.66,14.395,65,6.0032,0.693147180559945,2011,3,14,2,2
winter,no,no,clear,27.06,31.06,39,27.9993,6.42648845745769,2012,10,14,1,14
summer,yes,no,clear,32.8,34.85,33,30.0026,5.62040086571715,2012,4,16,2,15
fall,no,yes,clear,35.26,37.12,30,19.0012,5.06259503302697,2011,8,2,3,12
winter,no,yes,cloudy,18.86,22.725,88,0,2.19722457733622,2012,10,10,4,1
winter,no,yes,clear,10.66,13.635,65,8.9981,5.8348107370626,2012,11,9,6,7
summer,no,yes,clear,25.42,30.305,69,15.0013,5.23644196282995,2011,5,2,2,12
fall,no,yes,cloudy,28.7,32.575,61,8.9981,5.94542060860658,2011,9,2,6,16
winter,no,yes,clear,26.24,28.79,89,0,2.63905732961526,2012,10,4,5,2
winter,no,yes,clear,8.2,12.88,69,0,2.30258509299405,2011,12,12,2,1
summer,no,yes,clear,23.78,27.275,88,7.0015,2.19722457733622,2011,6,6,2,2
winter,no,yes,clear,22.14,25.76,68,7.0015,3.85014760171006,2012,10,5,6,1
fall,yes,no,clear,36.9,40.91,37,11.0014,6.30627528694802,2012,7,4,4,14
fall,no,yes,clear,27.06,31.06,74,7.0015,4.00733318523247,2011,8,5,6,0
spring,no,yes,clear,13.12,17.425,39,0,4.36944785246702,2011,3,1,3,13
winter,no,no,clear,11.48,13.635,81,12.998,3.76120011569356,2012,11,18,1,7
fall,no,yes,clear,22.96,26.515,64,7.0015,6.64768837356333,2012,9,12,4,8
spring,no,no,cloudy,18.86,22.725,94,12.998,1.94591014905531,2011,1,2,1,3
fall,no,yes,clear,30.34,34.09,55,8.9981,5.0998664278242,2011,8,5,6,10
fall,no,no,clear,27.06,29.545,89,16.9979,5.01727983681492,2012,9,8,7,0
spring,no,yes,cloudy,10.66,15.15,56,0,4.51085950651685,2012,2,14,3,6
summer,no,yes,lightRainOrSnow,25.42,28.79,83,16.9979,5.02388052084628,2011,6,16,5,22
summer,no,yes,cloudy,28.7,33.335,74,19.0012,5.46383180502561,2012,6,1,6,11
spring,no,yes,cloudy,9.84,12.12,70,11.0014,3.78418963391826,2011,2,4,6,21
fall,no,yes,clear,24.6,31.06,43,16.9979,5.51342874616498,2012,9,19,4,11
spring,no,yes,cloudy,18.04,21.97,72,15.0013,4.56434819146784,2011,2,18,6,10
summer,no,yes,cloudy,24.6,31.06,56,16.9979,1.94591014905531,2012,6,14,5,4
spring,no,yes,clear,8.2,9.09,59,19.9995,3.85014760171006,2011,3,1,3,6
spring,no,yes,clear,4.1,3.79,50,27.9993,4.60517018598809,2011,2,10,5,7
spring,no,yes,clear,12.3,14.395,49,16.9979,4.43081679884331,2011,1,4,3,16
spring,no,no,clear,13.94,15.91,53,19.0012,5.06890420222023,2011,3,12,7,12
fall,no,yes,clear,31.16,36.365,66,7.0015,2.83321334405622,2012,7,18,4,1
fall,no,yes,lightRainOrSnow,26.24,28.79,89,0,5.47227067367148,2011,9,7,4,18
summer,no,yes,lightRainOrSnow,17.22,21.21,82,16.9979,4.56434819146784,2011,4,13,4,12
fall,no,yes,clear,32.8,37.88,55,12.998,6.37331978957701,2011,8,9,3,18
fall,no,yes,cloudy,31.16,34.09,45,8.9981,5.66642668811243,2012,7,13,6,11
summer,no,yes,clear,22.14,25.76,28,30.0026,5.04342511691925,2011,5,5,5,14
fall,no,yes,clear,18.86,22.725,72,6.0032,3.80666248977032,2012,9,11,3,5
spring,no,yes,cloudy,12.3,15.91,93,7.0015,2.56494935746154,2012,2,17,6,2
winter,no,yes,lightRainOrSnow,18.86,22.725,94,0,5.4510384535657,2011,11,16,4,8
winter,no,yes,lightRainOrSnow,25.42,27.275,94,7.0015,5.66988092298052,2012,10,2,3,21
winter,no,yes,cloudy,16.4,20.455,87,0,2.484906649788,2011,11,10,5,1
spring,no,yes,cloudy,13.12,15.15,57,19.9995,4.36944785246702,2011,3,11,6,10
winter,no,no,clear,17.22,21.21,54,19.0012,6.01126717440416,2012,11,18,1,15
fall,no,yes,clear,27.88,31.82,65,8.9981,6.55535689181067,2012,7,12,5,8
summer,no,yes,clear,18.86,22.725,88,16.9979,4.40671924726425,2011,5,11,4,23
fall,no,yes,clear,29.52,33.335,51,11.0014,5.54126354515843,2012,8,16,5,22
summer,no,yes,clear,22.96,26.515,28,36.9974,5.3890717298165,2012,4,9,2,14
spring,no,yes,clear,4.92,7.575,74,8.9981,4.55387689160054,2011,1,4,3,7
winter,no,no,cloudy,16.4,20.455,76,22.0028,4.21950770517611,2011,10,1,7,8
spring,no,yes,clear,8.2,9.85,40,12.998,5.17048399503815,2011,2,3,5,17
spring,no,yes,clear,12.3,13.635,52,31.0009,3.36729582998647,2011,1,19,4,23
fall,no,no,clear,18.86,22.725,72,16.9979,4.24849524204936,2011,9,18,1,8
fall,no,yes,clear,28.7,32.575,58,11.0014,1.6094379124341,2011,8,10,4,3
fall,no,no,clear,30.34,34.09,55,15.0013,6.13339804299665,2011,9,10,7,17
spring,no,yes,clear,12.3,15.91,49,0,6.27287700654617,2012,2,7,3,8
spring,no,yes,clear,13.94,17.425,53,7.0015,5.59471137960184,2012,3,12,2,7
winter,no,yes,cloudy,16.4,20.455,58,19.9995,4.70048036579242,2011,12,15,5,10
winter,no,no,clear,16.4,20.455,66,15.0013,5.8805329864007,2011,12,4,1,13
winter,no,yes,clear,11.48,15.15,75,6.0032,4.90527477843843,2012,12,14,6,23
spring,no,no,cloudy,22.14,25.76,43,8.9981,5.77765232322266,2012,1,7,7,17
winter,no,no,clear,18.86,22.725,38,11.0014,6.2709884318583,2012,10,13,7,17
winter,no,yes,lightRainOrSnow,18.86,22.725,94,0,4.4188406077966,2011,11,16,4,9
winter,no,yes,cloudy,14.76,18.94,100,0,1.6094379124341,2012,12,10,2,1
winter,no,yes,cloudy,15.58,19.695,87,0,3.2188758248682,2012,12,17,2,5
fall,no,no,clear,29.52,33.335,51,0,6.28599809450886,2012,8,18,7,11
winter,no,yes,cloudy,15.58,19.695,66,0,6.34388043412633,2012,12,7,6,17
winter,no,yes,clear,14.76,16.665,46,27.9993,6.13122648948314,2011,12,16,6,8
fall,no,yes,lightRainOrSnow,25.42,27.275,94,6.0032,2.70805020110221,2011,9,8,5,5
winter,no,yes,clear,13.94,15.15,46,26.0027,5.68357976733868,2012,12,5,4,20
winter,no,no,clear,10.66,15.15,81,0,4.14313472639153,2011,12,4,1,2
winter,no,yes,clear,23.78,27.275,49,12.998,5.11799381241676,2011,10,17,2,14
spring,no,yes,cloudy,14.76,18.18,50,6.0032,4.06044301054642,2012,2,14,3,23
winter,no,yes,clear,19.68,23.485,48,0,6.27664348934164,2012,10,16,3,19
winter,no,no,clear,23.78,27.275,35,36.9974,6.12468339089421,2011,10,15,7,12
winter,no,yes,clear,11.48,15.91,81,0,4.55387689160054,2011,12,9,6,23
summer,no,yes,cloudy,26.24,30.305,69,19.0012,6.12905021006055,2012,5,8,3,19
winter,no,yes,clear,21.32,25,59,11.0014,1.79175946922805,2011,10,17,2,4
spring,no,yes,clear,14.76,18.18,46,0,5.29330482472449,2012,2,3,6,13
spring,no,yes,cloudy,8.2,9.09,86,22.0028,1.38629436111989,2011,1,18,3,12
winter,no,yes,clear,15.58,19.695,87,0,2.19722457733622,2012,12,3,2,3
winter,no,yes,clear,17.22,21.21,71,7.0015,5.34710753071747,2011,11,3,5,20
spring,no,yes,cloudy,8.2,12.88,69,0,3.55534806148941,2011,1,7,6,6
spring,no,no,lightRainOrSnow,17.22,21.21,67,26.0027,4.66343909411207,2012,1,1,1,19
fall,no,yes,cloudy,30.34,12.12,55,26.0027,6.19847871649231,2012,8,17,6,19
winter,no,yes,clear,13.94,15.91,46,15.0013,6.29710931993394,2012,11,5,2,18
fall,no,no,clear,33.62,39.395,56,8.9981,4.99721227376411,2012,7,8,1,0
winter,no,no,cloudy,16.4,20.455,62,12.998,5.77455154554441,2011,10,2,1,12
winter,no,no,lightRainOrSnow,14.76,18.18,93,6.0032,5.29330482472449,2012,12,9,1,18
spring,no,yes,clear,9.02,11.365,55,12.998,5.55295958492162,2011,3,8,3,8
summer,no,yes,clear,30.34,32.575,28,7.0015,6.45990445437753,2011,6,15,4,17
spring,no,yes,cloudy,8.2,11.365,59,6.0032,1.79175946922805,2012,1,5,5,4
spring,no,yes,clear,2.46,5.305,45,7.0015,2.07944154167984,2011,2,9,4,5
summer,no,yes,lightRainOrSnow,21.32,25,83,8.9981,3.17805383034795,2012,6,18,2,5
fall,no,no,clear,26.24,30.305,65,6.0032,5.46383180502561,2012,8,18,7,23
spring,no,yes,clear,11.48,12.88,28,22.0028,4.77912349311153,2012,2,13,2,12
summer,no,no,clear,31.16,35.605,62,8.9981,5.78689738136671,2011,6,11,7,11
fall,no,yes,clear,16.4,20.455,71,16.9979,1.94591014905531,2011,9,16,6,3
winter,no,no,clear,26.24,31.06,44,6.0032,6.11368217983223,2011,10,8,7,16
fall,no,no,cloudy,23.78,27.275,78,19.9995,5.27299955856375,2012,9,8,7,22
winter,no,yes,clear,17.22,21.21,38,8.9981,5.59098698051086,2012,11,16,6,15
fall,no,yes,clear,28.7,33.335,74,7.0015,2.484906649788,2011,8,1,2,2
fall,no,yes,cloudy,27.88,31.82,89,7.0015,5.15329159449778,2012,9,4,3,6
fall,no,yes,clear,30.34,34.85,66,8.9981,1.6094379124341,2012,7,18,4,3
summer,no,no,clear,18.86,22.725,67,0,2.56494935746154,2012,5,19,7,5
summer,no,no,clear,23.78,27.275,49,8.9981,5.50125821054473,2011,5,8,1,10
spring,no,yes,clear,11.48,15.91,48,0,3.13549421592915,2011,3,7,2,23
fall,no,yes,clear,34.44,39.395,49,19.0012,5.61677109766657,2012,7,19,5,12
summer,no,no,clear,20.5,24.24,63,8.9981,2.83321334405622,2012,4,15,1,6
summer,yes,no,clear,25.42,30.305,69,15.0013,5.6970934865054,2012,4,16,2,9
spring,no,yes,cloudy,8.2,9.85,59,12.998,3.17805383034795,2011,1,6,5,23
winter,no,no,clear,9.84,11.365,70,12.998,4.36944785246702,2012,11,17,7,7
winter,no,no,clear,13.12,15.15,57,16.9979,5.26269018890489,2011,12,10,7,10
winter,no,yes,clear,14.76,17.425,34,12.998,5.605802066296,2012,12,13,5,13
spring,no,yes,lightRainOrSnow,12.3,14.395,81,19.0012,4.54329478227,2012,1,17,3,8
winter,no,yes,clear,18.04,21.97,88,15.0013,1.79175946922805,2012,10,18,5,4
spring,no,no,cloudy,18.04,21.97,88,0,3.29583686600433,2012,3,17,7,3
spring,no,no,clear,19.68,23.485,39,22.0028,5.72031177660741,2011,3,13,1,15
winter,no,yes,cloudy,15.58,19.695,50,15.0013,5.6021188208797,2012,12,11,3,15
spring,no,yes,clear,4.1,6.06,58,8.9981,2.89037175789616,2012,2,13,2,5
summer,no,yes,clear,31.16,34.85,52,12.998,5.37527840768417,2011,6,17,6,14
fall,no,no,clear,29.52,35.605,84,8.9981,5.21493575760899,2011,8,7,1,20
spring,no,no,cloudy,9.84,12.88,75,6.0032,0.693147180559945,2011,1,1,7,5
